IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160049996,ASSAULT,BATTERY,Monday,01/18/2016 12:00:00 AM,15:30,KAMUKUNJI,NONE,JENNINGS ST / PALOU AV,36.85466766,-1.275338705,"(37.7307907400744, -122.385290220991)",1.6E+13
160052416,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,01/19/2016 12:00:00 AM,12:37,WESTLANDS,NONE,700 Block of SACRAMENTO ST,36.78462982,-1.239984981,"(37.7935249040335, -122.40539653724)",1.6E+13
160053812,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,01/19/2016 12:00:00 AM,19:08,DAGORETTI,"ARREST, BOOKED",1100 Block of MARKET ST,36.82170868,-1.27877108,"(37.779514030063, -122.413564091744)",1.6E+13
160053925,WARRANTS,WARRANT ARREST,Tuesday,01/19/2016 12:00:00 AM,18:18,DAGORETTI,"ARREST, BOOKED",700 Block of MARKET ST,36.82170868,-1.27877108,"(37.7863072236365, -122.405294845215)",1.6E+13
160053931,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,01/19/2016 12:00:00 AM,17:00,STAREHE,NONE,2100 Block of CLEMENT ST,36.70463562,-1.282889924,"(37.7820747247744, -122.482203894121)",1.6E+13
160054020,MISSING PERSON,FOUND PERSON,Tuesday,01/19/2016 12:00:00 AM,02:10,MAKADARA,NONE,2400 Block of HARRISON ST,36.87252045,-1.297305824,"(37.7582176613659, -122.412354033821)",1.6E+13
160054058,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,01/19/2016 12:00:00 AM,20:13,DAGORETTI,"ARREST, BOOKED",CHANNEL ST / 3RD ST,36.82170868,-1.27877108,"(37.7748981936323, -122.389898139791)",1.6E+13
160054296,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/19/2016 12:00:00 AM,19:30,MAKADARA,NONE,0 Block of HOFF ST,36.87252045,-1.297305824,"(37.7641819463712, -122.420575720933)",1.6E+13
160018446,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,01/06/2016 00:00,18:30,STAREHE,NONE,800 Block of 35TH AV,36.70463562,-1.282889924,"(37.7729990857102, -122.494900792341)",1.6E+13
160018452,OTHER OFFENSES,VIOLATION OF EMERGENCY PROTECTIVE ORDER,Thursday,01/07/2016 00:00,15:00,ROYSAMBU,"ARREST, BOOKED",100 Block of INVERNESS DR,36.86496735,-1.222822808,"(37.7317553709575, -122.482775728887)",1.6E+13
160044093,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,01/09/2016 00:00,16:00,WESTLANDS,NONE,700 Block of HYDE ST,36.78462982,-1.239984981,"(37.7877291936428, -122.416666396234)",1.6E+13
160044106,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/15/2016 12:00:00 AM,17:30,KAMUKUNJI,NONE,0 Block of CASHMERE ST,36.85466766,-1.275338705,"(37.7358858148594, -122.382705072801)",1.6E+13
160048675,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,01/16/2016 12:00:00 AM,16:00,DAGORETTI,NONE,600 Block of MARKET ST,36.82170868,-1.27877108,"(37.7889048945911, -122.401655040432)",1.6E+13
160048697,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,01/18/2016 12:00:00 AM,05:20,DAGORETTI,"ARREST, BOOKED",MARKET ST / 7TH ST,36.82170868,-1.27877108,"(37.7804777480508, -122.412515341356)",1.6E+13
160048697,OTHER OFFENSES,PROBATION VIOLATION,Monday,01/18/2016 12:00:00 AM,05:20,DAGORETTI,"ARREST, BOOKED",MARKET ST / 7TH ST,36.82170868,-1.27877108,"(37.7804777480508, -122.412515341356)",1.6E+13
160048700,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,01/15/2016 12:00:00 AM,18:00,DAGORETTI,NONE,0 Block of TEHAMA ST,36.82170868,-1.27877108,"(37.7873819795737, -122.39647798117)",1.6E+13
160071795,VEHICLE THEFT,STOLEN TRUCK,Sunday,01/24/2016 12:00:00 AM,23:30,ROYSAMBU,NONE,28TH AV / QUINTARA ST,36.86496735,-1.222822808,"(37.7482184227549, -122.48572766884)",1.6E+13
160876880,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,10/27/2016 12:00:00 AM,22:00,KAMUKUNJI,"ARREST, BOOKED",1100 Block of OAKDALE AV,36.85466766,-1.275338705,"(37.7298874272325, -122.382192583973)",1.61E+13
160349627,NON-CRIMINAL,FOUND PROPERTY,Friday,04/29/2016 12:00:00 AM,06:00,KIBRA,NONE,300 Block of EDDY ST,36.79286957,-1.309319012,"(37.7838344374141, -122.412930522059)",1.6E+13
160349956,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,04/28/2016 12:00:00 AM,20:00,MAKADARA,NONE,MISSION ST / 14TH ST,36.87252045,-1.297305824,"(37.7682726763619, -122.419983447697)",1.6E+13
160453961,LARCENY/THEFT,PETTY THEFT AUTO STRIP,Friday,06/03/2016 00:00,14:02,DAGORETTI,NONE,400 Block of 10TH ST,36.82170868,-1.27877108,"(37.7709130566165, -122.410541166987)",1.6E+13
160453977,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Thursday,06/02/2016 00:00,21:30,STAREHE,NONE,33RD AV / CLEMENT ST,36.70463562,-1.282889924,"(37.7816258172695, -122.493446097951)",1.6E+13
160454129,ASSAULT,BATTERY,Tuesday,06/07/2016 00:00,19:20,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.6E+13
160471452,MISSING PERSON,FOUND PERSON,Friday,06/10/2016 00:00,00:30,EMBAKASI,NONE,900 Block of LARKIN ST,36.79286957,-1.309319012,"(37.7867935563984, -122.418293311982)",1.6E+13
160471474,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,06/10/2016 00:00,02:06,STAREHE,UNFOUNDED,FULTON ST / 34TH AV,36.70463562,-1.282889924,"(37.7721285526305, -122.493831414336)",1.6E+13
160471474,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,06/10/2016 00:00,02:06,STAREHE,UNFOUNDED,FULTON ST / 34TH AV,36.70463562,-1.282889924,"(37.7721285526305, -122.493831414336)",1.6E+13
160471474,NON-CRIMINAL,LOST PROPERTY,Friday,06/10/2016 00:00,02:06,STAREHE,UNFOUNDED,FULTON ST / 34TH AV,36.70463562,-1.282889924,"(37.7721285526305, -122.493831414336)",1.6E+13
160471606,ASSAULT,BATTERY,Friday,06/10/2016 00:00,06:04,DAGORETTI,"ARREST, BOOKED",MARKET ST / SPEAR ST,36.82170868,-1.27877108,"(37.7937899670889, -122.395630116231)",1.6E+13
160792656,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,09/29/2016 12:00:00 AM,18:05,DAGORETTI,NONE,100 Block of 12TH ST,36.82170868,-1.27877108,"(37.7719781799261, -122.417628311343)",1.61E+13
160052933,ASSAULT,BATTERY,Friday,01/15/2016 12:00:00 AM,11:00,MATHARE,NONE,0 Block of PHELAN AV,36.86187744,-1.257147043,"(37.7256933575703, -122.452289660492)",1.6E+13
160053301,ASSAULT,BATTERY WITH SERIOUS INJURIES,Tuesday,01/19/2016 12:00:00 AM,01:00,ROYSAMBU,NONE,2000 Block of 19TH AV,36.86496735,-1.222822808,"(37.7495560085762, -122.476226693275)",1.6E+13
160055147,WARRANTS,WARRANT ARREST,Wednesday,01/20/2016 12:00:00 AM,10:00,MAKADARA,"ARREST, BOOKED",18TH ST / CASTRO ST,36.87252045,-1.297305824,"(37.7608878061194, -122.435002864298)",1.6E+13
160055153,MISSING PERSON,MISSING JUVENILE,Tuesday,01/19/2016 12:00:00 AM,10:00,ROYSAMBU,NONE,2600 Block of 28TH AV,36.86496735,-1.222822808,"(37.7382838346971, -122.485100621512)",1.6E+13
160055636,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Wednesday,01/20/2016 12:00:00 AM,12:15,DAGORETTI,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,36.82170868,-1.27877108,"(37.7799444052046, -122.414317857881)",1.6E+13
160055636,WARRANTS,WARRANT ARREST,Wednesday,01/20/2016 12:00:00 AM,12:15,DAGORETTI,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,36.82170868,-1.27877108,"(37.7799444052046, -122.414317857881)",1.6E+13
160055749,ASSAULT,THREATS AGAINST LIFE,Tuesday,01/05/2016 00:00,13:00,WESTLANDS,NONE,700 Block of KEARNY ST,36.78462982,-1.239984981,"(37.7946478828923, -122.404904447841)",1.6E+13
160055783,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/20/2016 12:00:00 AM,11:43,STAREHE,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,36.70463562,-1.282889924,"(37.7725405391593, -122.466204667893)",1.6E+13
160044770,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,01/16/2016 12:00:00 AM,16:45,STAREHE,"ARREST, BOOKED",DIVISADERO ST / CALIFORNIA ST,36.70463562,-1.282889924,"(37.7880671350434, -122.440442684037)",1.6E+13
160044786,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/16/2016 12:00:00 AM,16:06,DAGORETTI,NONE,0 Block of 6TH ST,36.82170868,-1.27877108,"(37.7816150265786, -122.40942036456)",1.6E+13
160044792,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Saturday,01/16/2016 12:00:00 AM,15:31,LANGATA,"ARREST, BOOKED",2600 Block of GEARY BL,36.80488586,-1.351193098,"(37.7822458223917, -122.446612978839)",1.6E+13
160044792,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,01/16/2016 12:00:00 AM,15:31,LANGATA,"ARREST, BOOKED",2600 Block of GEARY BL,36.80488586,-1.351193098,"(37.7822458223917, -122.446612978839)",1.6E+13
160044792,OTHER OFFENSES,FALSE PERSONATION,Saturday,01/16/2016 12:00:00 AM,15:31,LANGATA,"ARREST, BOOKED",2600 Block of GEARY BL,36.80488586,-1.351193098,"(37.7822458223917, -122.446612978839)",1.6E+13
160047285,ASSAULT,UNLAWFUL DISSUADING/THREATENING OF A WITNESS,Sunday,01/17/2016 12:00:00 AM,14:01,MATHARE,"ARREST, BOOKED",GENEVA AV / PRAGUE ST,36.86187744,-1.257147043,"(37.712767884821, -122.431928011089)",1.6E+13
160049758,TRESPASS,TRESPASSING,Monday,01/18/2016 12:00:00 AM,14:00,WESTLANDS,"ARREST, BOOKED",300 Block of CLAY ST,36.78462982,-1.239984981,"(37.7950325941141, -122.399739729147)",1.6E+13
160049770,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,01/18/2016 12:00:00 AM,14:40,WESTLANDS,"ARREST, BOOKED",700 Block of PACIFIC AV,36.78462982,-1.239984981,"(37.796699717573, -122.408014703843)",1.6E+13
160049770,ASSAULT,FALSE IMPRISONMENT,Monday,01/18/2016 12:00:00 AM,14:40,WESTLANDS,"ARREST, BOOKED",700 Block of PACIFIC AV,36.78462982,-1.239984981,"(37.796699717573, -122.408014703843)",1.6E+13
160056656,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/20/2016 12:00:00 AM,16:58,MATHARE,NONE,300 Block of 29TH ST,36.86187744,-1.257147043,"(37.7435764123767, -122.427792484689)",1.6E+13
160018690,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,01/07/2016 00:00,19:15,LANGATA,"ARREST, BOOKED",600 Block of COLE ST,36.80488586,-1.351193098,"(37.7690591231714, -122.450545856412)",1.6E+13
160018690,WARRANTS,WARRANT ARREST,Thursday,01/07/2016 00:00,19:15,LANGATA,"ARREST, BOOKED",600 Block of COLE ST,36.80488586,-1.351193098,"(37.7690591231714, -122.450545856412)",1.6E+13
160018690,NON-CRIMINAL,"CIVIL SIDEWALKS, BOOKING",Thursday,01/07/2016 00:00,19:15,LANGATA,"ARREST, BOOKED",600 Block of COLE ST,36.80488586,-1.351193098,"(37.7690591231714, -122.450545856412)",1.6E+13
160049770,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,01/18/2016 12:00:00 AM,14:40,WESTLANDS,"ARREST, BOOKED",700 Block of PACIFIC AV,36.78462982,-1.239984981,"(37.796699717573, -122.408014703843)",1.6E+13
160049786,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,01/13/2016 12:00:00 AM,00:30,MAKADARA,NONE,BARTLETT ST / 25TH ST,36.87252045,-1.297305824,"(37.7505727393139, -122.41940150486)",1.6E+13
160049805,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",Saturday,01/16/2016 12:00:00 AM,12:00,WESTLANDS,NONE,900 Block of KEARNY ST,36.78462982,-1.239984981,"(37.7965510480789, -122.405283980519)",1.6E+13
160054547,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/20/2016 12:00:00 AM,01:30,KAMUKUNJI,"ARREST, BOOKED",INGALLS ST / PALOU AV,36.85466766,-1.275338705,"(37.7297381449981, -122.383433948755)",1.6E+13
160054569,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Wednesday,01/20/2016 12:00:00 AM,00:01,MAKADARA,"ARREST, BOOKED",600 Block of CAPP ST,36.87252045,-1.297305824,"(37.7562905437465, -122.417664996559)",1.6E+13
160054569,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Wednesday,01/20/2016 12:00:00 AM,00:01,MAKADARA,"ARREST, BOOKED",600 Block of CAPP ST,36.87252045,-1.297305824,"(37.7562905437465, -122.417664996559)",1.6E+13
160044805,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,01/11/2016 00:00,22:00,DAGORETTI,NONE,900 Block of HARRISON ST,36.82170868,-1.27877108,"(37.7783990943747, -122.402742650098)",1.6E+13
160049902,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,01/18/2016 12:00:00 AM,15:43,MAKADARA,NONE,1800 Block of FOLSOM ST,36.87252045,-1.297305824,"(37.7677177520665, -122.415605496237)",1.6E+13
160054575,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/20/2016 12:00:00 AM,01:43,KIBRA,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,36.79286957,-1.309319012,"(37.7827931071006, -122.414056291891)",1.6E+13
160054581,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Sunday,01/17/2016 12:00:00 AM,05:00,MAKADARA,NONE,0 Block of SYCAMORE ST,36.87252045,-1.297305824,"(37.7626546490909, -122.421319353765)",1.6E+13
160056167,OTHER OFFENSES,FALSE PERSONATION,Saturday,01/02/2016 00:00,18:00,ROYSAMBU,NONE,600 Block of DORADO TR,36.86496735,-1.222822808,"(37.7255236361696, -122.461064763342)",1.6E+13
160056189,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,01/20/2016 12:00:00 AM,00:56,EMBAKASI,NONE,1900 Block of LOMBARD ST,36.79286957,-1.309319012,"(37.800270294431, -122.433622196421)",1.6E+13
160056189,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,01/20/2016 12:00:00 AM,00:56,EMBAKASI,NONE,1900 Block of LOMBARD ST,36.79286957,-1.309319012,"(37.800270294431, -122.433622196421)",1.6E+13
160056195,NON-CRIMINAL,FOUND PROPERTY,Wednesday,01/20/2016 12:00:00 AM,13:00,DAGORETTI,UNFOUNDED,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.6E+13
160055993,VEHICLE THEFT,STOLEN TRUCK,Monday,01/18/2016 12:00:00 AM,12:00,WESTLANDS,NONE,1200 Block of BUSH ST,36.78462982,-1.239984981,"(37.7890622568065, -122.417862646124)",1.6E+13
160056866,NON-CRIMINAL,FOUND PROPERTY,Wednesday,01/20/2016 12:00:00 AM,09:52,WESTLANDS,NONE,400 Block of SUTTER ST,36.78462982,-1.239984981,"(37.7892734176444, -122.407780790878)",1.6E+13
160056894,OTHER OFFENSES,"TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR",Wednesday,01/20/2016 12:00:00 AM,18:25,LANGATA,"ARREST, BOOKED",500 Block of SCOTT ST,36.80488586,-1.351193098,"(37.7747414797848, -122.436104771862)",1.6E+13
160057052,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,01/20/2016 12:00:00 AM,08:00,KAMUKUNJI,NONE,800 Block of MENDELL ST,36.85466766,-1.275338705,"(37.7380127667617, -122.387188618644)",1.6E+13
160074595,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",Sunday,01/10/2016 00:00,16:00,LANGATA,NONE,200 Block of ROOSEVELT WY,36.80488586,-1.351193098,"(37.765870752763, -122.440340943333)",1.6E+13
160074711,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Tuesday,01/26/2016 12:00:00 AM,13:30,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.6E+13
160075355,ASSAULT,BATTERY,Tuesday,01/26/2016 12:00:00 AM,19:00,DAGORETTI,NONE,700 Block of MARKET ST,36.82170868,-1.27877108,"(37.7863072236365, -122.405294845215)",1.6E+13
160075430,ASSAULT,ATTEMPTED HOMICIDE WITH A DANGEROUS WEAPON,Tuesday,01/26/2016 12:00:00 AM,19:20,MATHARE,NONE,600 Block of ANDERSON ST,36.86187744,-1.257147043,"(37.7353975650308, -122.415432306543)",1.6E+13
160045552,FRAUD,DEFRAUDING AN INNKEEPER,Saturday,01/16/2016 12:00:00 AM,21:00,WESTLANDS,NONE,2800 Block of LEAVENWORTH ST,36.78462982,-1.239984981,"(37.8073502516323, -122.418930302924)",1.6E+13
160045568,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,01/16/2016 12:00:00 AM,21:13,DAGORETTI,"ARREST, BOOKED",700 Block of MARKET ST,36.82170868,-1.27877108,"(37.7871160984672, -122.403919148357)",1.6E+13
160045574,WARRANTS,PROBATION SEARCH,Saturday,01/16/2016 12:00:00 AM,21:15,MATHARE,NONE,0 Block of MONTCALM ST,36.86187744,-1.257147043,"(37.7472040308887, -122.405898418864)",1.6E+13
160045580,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/16/2016 12:00:00 AM,21:30,EMBAKASI,"ARREST, BOOKED",MCALLISTER ST / VANNESS AV,36.79286957,-1.309319012,"(37.7800745746334, -122.420250482603)",1.6E+13
160045596,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,01/16/2016 12:00:00 AM,20:27,MAKADARA,NONE,400 Block of COLLINGWOOD ST,36.87252045,-1.297305824,"(37.7550808546567, -122.435491979847)",1.6E+13
160050783,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/18/2016 12:00:00 AM,17:00,EMBAKASI,NONE,MCALLISTER ST / WEBSTER ST,36.79286957,-1.309319012,"(37.7788487867396, -122.430047639392)",1.6E+13
160050824,ASSAULT,THREATS AGAINST LIFE,Monday,01/18/2016 12:00:00 AM,20:00,MATHARE,NONE,4900 Block of MISSION ST,36.86187744,-1.257147043,"(37.7196920262929, -122.438695075365)",1.6E+13
160050830,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,01/17/2016 12:00:00 AM,17:30,WESTLANDS,NONE,CLAY ST / SANSOME ST,36.78462982,-1.239984981,"(37.7948383317469, -122.401489655687)",1.6E+13
160050846,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,01/18/2016 12:00:00 AM,20:25,ROYSAMBU,NONE,3000 Block of 20TH AV,36.86496735,-1.222822808,"(37.7318791218111, -122.476051213301)",1.6E+13
160050852,SECONDARY CODES,JUVENILE INVOLVED,Monday,01/18/2016 12:00:00 AM,20:15,LANGATA,NONE,1200 Block of PAGE ST,36.80488586,-1.351193098,"(37.7717273141771, -122.441393701114)",1.6E+13
160075822,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,01/27/2016 12:00:00 AM,21:49,MAKADARA,"ARREST, BOOKED",2600 Block of 24TH ST,36.87252045,-1.297305824,"(37.7529785864877, -122.405838144649)",1.6E+13
160076488,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/26/2016 12:00:00 AM,18:30,ROYSAMBU,NONE,1500 Block of 15TH AV,36.86496735,-1.222822808,"(37.7585951249733, -122.471690801467)",1.6E+13
160076911,BURGLARY,SAFE BURGLARY OF A STORE,Wednesday,01/27/2016 12:00:00 AM,06:50,WESTLANDS,NONE,700 Block of PACIFIC AV,36.78462982,-1.239984981,"(37.7968082637513, -122.408035995184)",1.6E+13
160076955,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,01/01/2016 00:00,10:00,MATHARE,NONE,400 Block of MARIETTA DR,36.86187744,-1.257147043,"(37.738687302848, -122.44337815957)",1.6E+13
160112565,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,02/07/2016 00:00,00:01,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.403404791479)",1.6E+13
160112640,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,02/07/2016 00:00,15:40,DAGORETTI,NONE,NATOMA ST / RUSS ST,36.82170868,-1.27877108,"(37.7792934035033, -122.408812857233)",1.6E+13
160112656,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,02/07/2016 00:00,13:34,LANGATA,NONE,100 Block of JOHNFKENNEDY DR,36.80488586,-1.351193098,"(37.7711332354432, -122.457507583541)",1.6E+13
160112703,VEHICLE THEFT,STOLEN TRUCK,Saturday,02/06/2016 00:00,23:00,WESTLANDS,NONE,SANSOME ST / BROADWAY ST,36.78462982,-1.239984981,"(37.7984302773598, -122.402232454222)",1.6E+13
160046469,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Wednesday,01/13/2016 12:00:00 AM,19:00,MAKADARA,NONE,3000 Block of 24TH ST,36.87252045,-1.297305824,"(37.7526685204496, -122.412209986367)",1.6E+13
160046475,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,01/17/2016 12:00:00 AM,06:10,EMBAKASI,NONE,400 Block of DUBOCE AV,36.79286957,-1.309319012,"(37.7694113336686, -122.4308075817)",1.6E+13
160046475,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/17/2016 12:00:00 AM,06:10,EMBAKASI,NONE,400 Block of DUBOCE AV,36.79286957,-1.309319012,"(37.7694113336686, -122.4308075817)",1.6E+13
160046481,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/16/2016 12:00:00 AM,21:00,EMBAKASI,NONE,100 Block of POLK ST,36.79286957,-1.309319012,"(37.7777435982521, -122.418161507408)",1.6E+13
160046497,NON-CRIMINAL,AIDED CASE,Sunday,01/17/2016 12:00:00 AM,08:00,MATHARE,NONE,0 Block of PHELAN AV,36.86187744,-1.257147043,"(37.7256933575703, -122.452289660492)",1.6E+13
160046500,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Sunday,01/17/2016 12:00:00 AM,05:10,EMBAKASI,"ARREST, BOOKED",400 Block of MARINA BL,36.79286957,-1.309319012,"(37.8058165047145, -122.441103697779)",1.6E+13
160051753,TRESPASS,TRESPASSING,Tuesday,01/19/2016 12:00:00 AM,08:42,STAREHE,"ARREST, BOOKED",600 Block of 45TH AV,36.70463562,-1.282889924,"(37.7762420670649, -122.505882721373)",1.6E+13
160051769,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,01/18/2016 12:00:00 AM,22:00,LANGATA,NONE,400 Block of CORBETT AV,36.80488586,-1.351193098,"(37.7578524022837, -122.445691831513)",1.6E+13
160051775,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,01/17/2016 12:00:00 AM,20:00,ROYSAMBU,NONE,100 Block of LOMITA AV,36.86496735,-1.222822808,"(37.757545355536, -122.473000338901)",1.6E+13
160051775,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Sunday,01/17/2016 12:00:00 AM,20:00,ROYSAMBU,NONE,100 Block of LOMITA AV,36.86496735,-1.222822808,"(37.757545355536, -122.473000338901)",1.6E+13
160465734,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,06/07/2016 00:00,17:30,KAMUKUNJI,"ARREST, BOOKED",2500 Block of SAN BRUNO AV,36.85466766,-1.275338705,"(37.7294531060335, -122.404280402051)",1.6E+13
160466312,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,06/07/2016 00:00,11:30,EMBAKASI,NONE,LARKIN ST / ELLIS ST,36.79286957,-1.309319012,"(37.7842362877887, -122.417710344726)",1.6E+13
160477682,OTHER OFFENSES,RECKLESS DRIVING,Sunday,06/12/2016 00:00,13:10,KIBRA,"ARREST, BOOKED",100 Block of MCALLISTER ST,36.79286957,-1.309319012,"(37.7808752665663, -122.41452262258)",1.6E+13
160477698,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/12/2016 00:00,11:20,KAMUKUNJI,NONE,ILLINOIS ST / 22ND ST,36.85466766,-1.275338705,"(37.7580021664589, -122.387316279433)",1.6E+13
160692288,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Thursday,06/09/2016 00:00,12:00,MAKADARA,NONE,3600 Block of 20TH ST,36.87252045,-1.297305824,"(37.7583754817472, -122.422396145331)",1.61E+13
160692294,OTHER OFFENSES,FALSE PERSONATION AND CHEAT CRIMES (GENERAL),Tuesday,03/15/2016 12:00:00 AM,12:00,LANGATA,NONE,1800 Block of ELLIS ST,36.80488586,-1.351193098,"(37.7818858570285, -122.436656983877)",1.61E+13
160692307,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Wednesday,08/03/2016 00:00,10:30,EMBAKASI,NONE,2300 Block of FILLMORE ST,36.79286957,-1.309319012,"(37.7911685255545, -122.434225174063)",1.61E+13
160692501,ASSAULT,BATTERY,Friday,08/26/2016 12:00:00 AM,17:15,MAKADARA,"ARREST, BOOKED",100 Block of GUERRERO ST,36.87252045,-1.297305824,"(37.7688708398861, -122.424378432729)",1.61E+13
160737157,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,09/10/2016 00:00,20:30,EMBAKASI,NONE,FULTON ST / LAGUNA ST,36.79286957,-1.309319012,"(37.7783276318163, -122.426642472038)",1.61E+13
160879997,NON-CRIMINAL,TARASOFF REPORT,Friday,10/28/2016 12:00:00 AM,23:01,LANGATA,NONE,400 Block of STANYAN ST,36.80488586,-1.351193098,"(37.7738178294781, -122.454403066889)",1.61E+13
160059898,MISSING PERSON,FOUND PERSON,Wednesday,01/20/2016 12:00:00 AM,18:35,DAGORETTI,NONE,5TH ST / BRYANT ST,36.82170868,-1.27877108,"(37.7777992290419, -122.400302421513)",1.6E+13
160059973,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/21/2016 12:00:00 AM,15:30,LANGATA,NONE,100 Block of JOHNFKENNEDY DR,36.80488586,-1.351193098,"(37.7711332354432, -122.457507583541)",1.6E+13
160079620,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,01/27/2016 12:00:00 AM,16:00,DAGORETTI,NONE,1000 Block of BRANNAN ST,36.82170868,-1.27877108,"(37.769769551921, -122.407257559322)",1.6E+13
