IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170034498,MISSING PERSON,FOUND PERSON,Friday,01/13/2017,17:05,STAREHE,NONE,800 Block of EUCLID AV,36.70463562,-1.282889924,"(37.783795152921435, -122.45849074058458)",1.7E+13
170034501,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/13/2017,08:57,MAKADARA,NONE,1700 Block of MISSION ST,36.82170868,-1.297305824,"(37.76957974718961, -122.41987691713402)",1.7E+13
170034567,ASSAULT,FALSE IMPRISONMENT,Friday,01/13/2017,16:36,KAMUKUNJI,"ARREST, BOOKED",2100 Block of 3RD ST,36.82170868,-1.275338705,"(37.76240131316616, -122.38857355992305)",1.7E+13
170034567,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,01/13/2017,16:36,KAMUKUNJI,"ARREST, BOOKED",2100 Block of 3RD ST,36.82170868,-1.275338705,"(37.76240131316616, -122.38857355992305)",1.7E+13
170034749,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/13/2017,18:45,MATHARE,"ARREST, BOOKED",2400 Block of SAN JOSE AV,36.82170868,-1.275338705,"(37.71922945845134, -122.44781718568883)",1.7E+13
170034755,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,01/13/2017,16:25,MAKADARA,NONE,1900 Block of MISSION ST,36.82170868,-1.297305824,"(37.765851097743536, -122.41967661614986)",1.7E+13
170034761,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/13/2017,19:10,MAKADARA,"ARREST, BOOKED",NOE ST / 17TH ST,36.82170868,-1.297305824,"(37.76261907533998, -122.4329511321977)",1.7E+13
170034777,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,01/13/2017,18:46,EMBAKASI,"ARREST, BOOKED",1900 Block of LOMBARD ST,36.82170868,-1.27877108,"(37.800270294430966, -122.43362219642138)",1.7E+13
170034868,OTHER OFFENSES,PAROLE VIOLATION,Friday,01/13/2017,19:25,DAGORETTI,"ARREST, BOOKED",900 Block of HOWARD ST,36.82170868,-1.27877108,"(37.78033132090649, -122.40650848700325)",1.7E+13
170034868,FRAUD,FALSE ID TO PEACE OFFICER,Friday,01/13/2017,19:25,DAGORETTI,"ARREST, BOOKED",900 Block of HOWARD ST,36.82170868,-1.27877108,"(37.78033132090649, -122.40650848700325)",1.7E+13
170034868,OTHER OFFENSES,RESISTING ARREST,Friday,01/13/2017,19:25,DAGORETTI,"ARREST, BOOKED",900 Block of HOWARD ST,36.82170868,-1.27877108,"(37.78033132090649, -122.40650848700325)",1.7E+13
170034874,ASSAULT,BATTERY,Friday,01/13/2017,19:27,KIBRA,NONE,100 Block of EDDY ST,36.82170868,-1.27877108,"(37.78418890752673, -122.41013523637663)",1.7E+13
170034880,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/13/2017,19:12,MAKADARA,NONE,200 Block of VALENCIA ST,36.82170868,-1.297305824,"(37.76844274160024, -122.42229765823365)",1.7E+13
170034896,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,01/12/2017,22:00,EMBAKASI,NONE,3200 Block of GOUGH ST,36.82170868,-1.27877108,"(37.803259162663295, -122.42837545767233)",1.7E+13
170034909,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,18:45,STAREHE,NONE,800 Block of LA PLAYA ST,36.70463562,-1.282889924,"(37.772313197681385, -122.50989541823887)",1.7E+13
170034921,OTHER OFFENSES,RESISTING ARREST,Friday,01/13/2017,19:35,MATHARE,"ARREST, BOOKED",1500 Block of SUNNYDALE AV,36.82170868,-1.275338705,"(37.7121502932531, -122.41714480239858)",1.7E+13
170034921,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/13/2017,19:35,MATHARE,"ARREST, BOOKED",1500 Block of SUNNYDALE AV,36.82170868,-1.275338705,"(37.7121502932531, -122.41714480239858)",1.7E+13
170034959,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/13/2017,19:55,STAREHE,"ARREST, BOOKED",29TH AV / GEARY BL,36.70463562,-1.282889924,"(37.77988767704328, -122.4890144043327)",1.7E+13
170034971,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,17:00,WESTLANDS,NONE,STOCKTON ST / BEACH ST,36.82170868,-1.27877108,"(37.807891190622584, -122.41069067585426)",1.7E+13
170034993,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Friday,01/13/2017,19:58,DAGORETTI,NONE,MISSION ST / 3RD ST,36.82170868,-1.27877108,"(37.78624834566293, -122.40202770694845)",1.7E+13
170035004,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/13/2017,15:30,MATHARE,NONE,0 Block of CAMBRIDGE ST,36.82170868,-1.275338705,"(37.731332688622444, -122.42054785600794)",1.7E+13
170035010,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,19:30,WESTLANDS,NONE,100 Block of NORTHPOINT ST,36.82170868,-1.27877108,"(37.80711541649748, -122.40972358725868)",1.7E+13
170035026,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Friday,01/13/2017,20:00,MATHARE,NONE,200 Block of JUANITA WY,36.82170868,-1.275338705,"(37.73957649446974, -122.45786900682154)",1.7E+13
170035032,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,01/13/2017,19:48,DAGORETTI,"ARREST, BOOKED",700 Block of MARKET ST,36.82170868,-1.27877108,"(37.7863072236365, -122.40529484521453)",1.7E+13
170035032,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,01/13/2017,19:48,DAGORETTI,"ARREST, BOOKED",700 Block of MARKET ST,36.82170868,-1.27877108,"(37.7863072236365, -122.40529484521453)",1.7E+13
170035054,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/13/2017,20:18,MATHARE,"ARREST, BOOKED",MISSION ST / CORTLAND AV,36.82170868,-1.275338705,"(37.74102874421168, -122.4228423760506)",1.7E+13
170035076,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01/13/2017,17:00,MAKADARA,NONE,18TH ST / CHURCH ST,36.82170868,-1.297305824,"(37.76125771134144, -122.4283553666517)",1.7E+13
170035082,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,01/04/2017,20:30,ROYSAMBU,NONE,4000 Block of 19TH AV,36.86496735,-1.222822808,"(37.715690321823914, -122.4710712938071)",1.7E+13
170035098,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,18:39,WESTLANDS,NONE,1300 Block of COLUMBUS AV,36.82170868,-1.27877108,"(37.80615159356111, -122.41853707467551)",1.7E+13
170035117,ROBBERY,ROBBERY OF A CHAIN STORE WITH A KNIFE,Friday,01/13/2017,20:23,EMBAKASI,NONE,1300 Block of BUSH ST,36.82170868,-1.27877108,"(37.78885654213825, -122.41950819752148)",1.7E+13
170035117,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Friday,01/13/2017,20:23,EMBAKASI,NONE,1300 Block of BUSH ST,36.82170868,-1.27877108,"(37.78885654213825, -122.41950819752148)",1.7E+13
170035117,OTHER OFFENSES,PROBATION VIOLATION,Friday,01/13/2017,20:23,EMBAKASI,NONE,1300 Block of BUSH ST,36.82170868,-1.27877108,"(37.78885654213825, -122.41950819752148)",1.7E+13
170035117,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,01/13/2017,20:23,EMBAKASI,NONE,1300 Block of BUSH ST,36.82170868,-1.27877108,"(37.78885654213825, -122.41950819752148)",1.7E+13
170035139,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,01/13/2017,18:53,KIBRA,"ARREST, BOOKED",0 Block of OFARRELL ST,36.82170868,-1.27877108,"(37.78662723254503, -122.40586165724628)",1.7E+13
170035139,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Friday,01/13/2017,18:53,KIBRA,"ARREST, BOOKED",0 Block of OFARRELL ST,36.82170868,-1.27877108,"(37.78662723254503, -122.40586165724628)",1.7E+13
170035145,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,01/13/2017,18:55,ROYSAMBU,JUVENILE BOOKED,3200 Block of 20TH AV,36.86496735,-1.222822808,"(37.72852806274646, -122.47564746078615)",1.7E+13
170035195,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Friday,01/13/2017,20:07,MATHARE,NONE,0 Block of BALTIMORE WY,36.82170868,-1.275338705,"(37.71016454454074, -122.43060633590683)",1.7E+13
170035214,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,01/13/2017,21:37,LANGATA,"ARREST, BOOKED",200 Block of IRVING ST,36.80488586,-1.351193098,"(37.76434976216928, -122.46043671059081)",1.7E+13
170035214,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,01/13/2017,21:37,LANGATA,"ARREST, BOOKED",200 Block of IRVING ST,36.80488586,-1.351193098,"(37.76434976216928, -122.46043671059081)",1.7E+13
170035214,OTHER OFFENSES,RESISTING ARREST,Friday,01/13/2017,21:37,LANGATA,"ARREST, BOOKED",200 Block of IRVING ST,36.80488586,-1.351193098,"(37.76434976216928, -122.46043671059081)",1.7E+13
170035220,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,16:30,DAGORETTI,NONE,800 Block of BRYANT ST,36.82170868,-1.27877108,"(37.775420706711, -122.40340479147905)",1.7E+13
170035236,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,21:00,STAREHE,NONE,5700 Block of GEARY BL,36.70463562,-1.282889924,"(37.78038213077566, -122.48100331712078)",1.7E+13
170035258,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,19:30,EMBAKASI,NONE,EDDY ST / LARKIN ST,36.82170868,-1.27877108,"(37.78331075399689, -122.41753069697998)",1.7E+13
170035264,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,01/13/2017,17:17,MAKADARA,"ARREST, BOOKED",16TH ST / POND ST,36.82170868,-1.297305824,"(37.764289195574904, -122.43228179167782)",1.7E+13
170035270,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/13/2017,22:12,MAKADARA,"ARREST, BOOKED",CASTRO ST / MARKET ST,36.82170868,-1.297305824,"(37.76267027708723, -122.43518769934855)",1.7E+13
170035270,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/13/2017,22:12,MAKADARA,"ARREST, BOOKED",CASTRO ST / MARKET ST,36.82170868,-1.297305824,"(37.76267027708723, -122.43518769934855)",1.7E+13
170035286,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,01/13/2017,22:17,DAGORETTI,NONE,0 Block of 8TH ST,36.82170868,-1.27877108,"(37.77779846285372, -122.41368455516725)",1.7E+13
170035327,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,01/13/2017,19:00,WESTLANDS,NONE,900 Block of NORTHPOINT ST,36.82170868,-1.27877108,"(37.80533557367585, -122.42283580175655)",1.7E+13
170035333,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,01/13/2017,22:16,EMBAKASI,"ARREST, BOOKED",1100 Block of TURK ST,36.82170868,-1.27877108,"(37.780972734343706, -122.42884043360279)",1.7E+13
170035349,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Friday,01/13/2017,22:38,KAMUKUNJI,NONE,100 Block of KISKA RD,36.82170868,-1.275338705,"(37.7301576924252, -122.37598915809185)",1.7E+13
170035361,EXTORTION,EXTORTION,Friday,01/13/2017,19:00,STAREHE,NONE,800 Block of 45TH AV,36.70463562,-1.282889924,"(37.772509228840484, -122.50560872526077)",1.7E+13
170035377,NON-CRIMINAL,"AIDED CASE, DOG BITE",Friday,01/13/2017,19:30,EMBAKASI,NONE,800 Block of VANNESS AV,36.82170868,-1.27877108,"(37.7831032668735, -122.42099691400047)",1.7E+13
170035383,WARRANTS,ENROUTE TO U.S. MARSHALL,Friday,01/13/2017,22:46,KIBRA,"ARREST, BOOKED",LEAVENWORTH ST / MCALLISTER ST,36.82170868,-1.27877108,"(37.78092583368524, -122.41367937688834)",1.7E+13
170035383,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/13/2017,22:46,KIBRA,"ARREST, BOOKED",LEAVENWORTH ST / MCALLISTER ST,36.82170868,-1.27877108,"(37.78092583368524, -122.41367937688834)",1.7E+13
170035446,OTHER OFFENSES,RESISTING ARREST,Friday,01/13/2017,23:05,EMBAKASI,"ARREST, BOOKED",1300 Block of WEBSTER ST,36.82170868,-1.27877108,"(37.78302957160442, -122.4310463660887)",1.7E+13
170035446,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/13/2017,23:05,EMBAKASI,"ARREST, BOOKED",1300 Block of WEBSTER ST,36.82170868,-1.27877108,"(37.78302957160442, -122.4310463660887)",1.7E+13
170035446,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/13/2017,23:05,EMBAKASI,"ARREST, BOOKED",1300 Block of WEBSTER ST,36.82170868,-1.27877108,"(37.78302957160442, -122.4310463660887)",1.7E+13
170035452,ASSAULT,BATTERY,Friday,01/13/2017,23:06,WESTLANDS,NONE,800 Block of UNION ST,36.82170868,-1.27877108,"(37.799872099388594, -122.41330048233284)",1.7E+13
170035468,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/13/2017,17:30,DAGORETTI,NONE,FOLSOM ST / THE EMBARCADEROSOUTH ST,36.82170868,-1.27877108,"(37.79076385893032, -122.39009424824665)",1.7E+13
170035496,ASSAULT,CHILD ABUSE (PHYSICAL),Friday,01/13/2017,22:25,MAKADARA,"ARREST, BOOKED",2600 Block of FOLSOM ST,36.82170868,-1.297305824,"(37.75487963522805, -122.41437805724917)",1.7E+13
170035496,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,01/13/2017,22:25,MAKADARA,"ARREST, BOOKED",2600 Block of FOLSOM ST,36.82170868,-1.297305824,"(37.75487963522805, -122.41437805724917)",1.7E+13
170035515,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,18:00,STAREHE,"ARREST, BOOKED",0 Block of PRESIDIO TR,36.70463562,-1.282889924,"(37.78831251426527, -122.46028751741392)",1.7E+13
170035515,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,01/13/2017,18:00,STAREHE,"ARREST, BOOKED",0 Block of PRESIDIO TR,36.70463562,-1.282889924,"(37.78831251426527, -122.46028751741392)",1.7E+13
170035515,STOLEN PROPERTY,"STOLEN ELECTRONICS, POSSESSION",Friday,01/13/2017,18:00,STAREHE,"ARREST, BOOKED",0 Block of PRESIDIO TR,36.70463562,-1.282889924,"(37.78831251426527, -122.46028751741392)",1.7E+13
170035521,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,01/13/2017,21:30,DAGORETTI,NONE,STEVENSON ST / 7TH ST,36.82170868,-1.27877108,"(37.78000644202978, -122.41193561574542)",1.7E+13
170035537,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/13/2017,23:25,LANGATA,NONE,0 Block of SHRADER ST,36.80488586,-1.351193098,"(37.77451453808543, -122.45283977238887)",1.7E+13
170035543,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/13/2017,23:05,MAKADARA,"ARREST, BOOKED",3900 Block of 26TH ST,36.82170868,-1.297305824,"(37.74848254072988, -122.42826117773859)",1.7E+13
170035543,ASSAULT,BATTERY,Friday,01/13/2017,23:05,MAKADARA,"ARREST, BOOKED",3900 Block of 26TH ST,36.82170868,-1.297305824,"(37.74848254072988, -122.42826117773859)",1.7E+13
170035559,NON-CRIMINAL,FOUND PROPERTY,Friday,01/13/2017,20:00,MAKADARA,NONE,NOE ST / 19TH ST,36.82170868,-1.297305824,"(37.75942400918819, -122.43263964038806)",1.7E+13
170035565,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Friday,01/13/2017,23:50,MATHARE,NONE,SANJUAN AV / CAPISTRANO AV,36.82170868,-1.275338705,"(37.72550855047795, -122.43876441476964)",1.7E+13
170035571,ASSAULT,ASSAULT ON A POLICE OFFICER WITH A DEADLY WEAPON,Friday,01/13/2017,23:06,LANGATA,JUVENILE BOOKED,1300 Block of 4TH AV,36.80488586,-1.351193098,"(37.7634309624266, -122.46096831501916)",1.7E+13
170035593,MISSING PERSON,FOUND PERSON,Friday,01/13/2017,10:00,MATHARE,NONE,300 Block of HOLLYPARK CR,36.82170868,-1.275338705,"(37.736746627926415, -122.41894560547773)",1.7E+13
170035606,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,01/13/2017,23:38,KIBRA,"ARREST, BOOKED",OFARRELL ST / POWELL ST,36.82170868,-1.27877108,"(37.78640940336183, -122.40804047485811)",1.7E+13
170035606,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/13/2017,23:38,KIBRA,"ARREST, BOOKED",OFARRELL ST / POWELL ST,36.82170868,-1.27877108,"(37.78640940336183, -122.40804047485811)",1.7E+13
170035612,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,01/14/2017,02:00,WESTLANDS,"ARREST, BOOKED",LEAVENWORTH ST / BEACH ST,36.82170868,-1.27877108,"(37.80686223893205, -122.41891106067688)",1.7E+13
170035628,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Friday,01/13/2017,22:00,STAREHE,NONE,800 Block of 48TH AV,36.70463562,-1.282889924,"(37.77236252547497, -122.50882014517097)",1.7E+13
170035634,MISSING PERSON,MISSING JUVENILE,Friday,01/13/2017,11:00,MATHARE,NONE,100 Block of PERSIA AV,36.82170868,-1.275338705,"(37.722616136313555, -122.43476428669163)",1.7E+13
170035634,MISSING PERSON,FOUND PERSON,Friday,01/13/2017,11:00,MATHARE,NONE,100 Block of PERSIA AV,36.82170868,-1.275338705,"(37.722616136313555, -122.43476428669163)",1.7E+13
170035640,ROBBERY,"ROBBERY, ARMED WITH A GUN",Saturday,01/14/2017,00:56,DAGORETTI,NONE,LAPU-LAPU ST / HARRISON ST,36.82170868,-1.27877108,"(37.78180002836338, -122.39834550939798)",1.7E+13
170035640,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,01/14/2017,00:56,DAGORETTI,NONE,LAPU-LAPU ST / HARRISON ST,36.82170868,-1.27877108,"(37.78180002836338, -122.39834550939798)",1.7E+13
170035640,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,01/14/2017,00:56,DAGORETTI,NONE,LAPU-LAPU ST / HARRISON ST,36.82170868,-1.27877108,"(37.78180002836338, -122.39834550939798)",1.7E+13
170035678,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,01/14/2017,01:00,MAKADARA,"ARREST, BOOKED",3000 Block of MISSION ST,36.82170868,-1.297305824,"(37.748588948552424, -122.41816320433502)",1.7E+13
170035684,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01/13/2017,23:30,WESTLANDS,"ARREST, BOOKED",600 Block of POST ST,36.82170868,-1.27877108,"(37.78788548961547, -122.41203235978682)",1.7E+13
170035684,ASSAULT,BATTERY,Friday,01/13/2017,23:30,WESTLANDS,"ARREST, BOOKED",600 Block of POST ST,36.82170868,-1.27877108,"(37.78788548961547, -122.41203235978682)",1.7E+13
170035684,TRESPASS,TRESPASSING,Friday,01/13/2017,23:30,WESTLANDS,"ARREST, BOOKED",600 Block of POST ST,36.82170868,-1.27877108,"(37.78788548961547, -122.41203235978682)",1.7E+13
170035690,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,01/14/2017,01:00,MATHARE,NONE,3100 Block of MISSION ST,36.82170868,-1.275338705,"(37.746504037822014, -122.41937471975879)",1.7E+13
170035719,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,01/14/2017,01:02,LANGATA,"ARREST, BOOKED",1500 Block of HAIGHT ST,36.80488586,-1.351193098,"(37.76984648754153, -122.44776112231955)",1.7E+13
170035731,ARSON,ARSON OF AN INHABITED DWELLING,Saturday,01/14/2017,01:30,MATHARE,NONE,800 Block of BRAZIL AV,36.82170868,-1.275338705,"(37.72139548932775, -122.42806653520084)",1.7E+13
170035747,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,01/14/2017,01:00,KAMUKUNJI,"ARREST, BOOKED",1700 Block of OAKDALE AV,36.82170868,-1.275338705,"(37.73624972311091, -122.39313102239177)",1.7E+13
170035775,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,01/14/2017,02:01,KIBRA,"ARREST, BOOKED",OFARRELL ST / JONES ST,36.82170868,-1.27877108,"(37.785788376688764, -122.41297053759102)",1.7E+13
170035775,WEAPON LAWS,POSS OF TEAR GAS WEAPON,Saturday,01/14/2017,02:01,KIBRA,"ARREST, BOOKED",OFARRELL ST / JONES ST,36.82170868,-1.27877108,"(37.785788376688764, -122.41297053759102)",1.7E+13
170035775,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,01/14/2017,02:01,KIBRA,"ARREST, BOOKED",OFARRELL ST / JONES ST,36.82170868,-1.27877108,"(37.785788376688764, -122.41297053759102)",1.7E+13
170035781,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/13/2017,22:45,EMBAKASI,NONE,PINE ST / VANNESS AV,36.82170868,-1.27877108,"(37.78941076334573, -122.42213951148828)",1.7E+13
170035797,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/13/2017,23:30,DAGORETTI,NONE,HAWTHORNE ST / HARRISON ST,36.82170868,-1.27877108,"(37.783440432117686, -122.39626581423677)",1.7E+13
170035797,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,01/13/2017,23:30,DAGORETTI,NONE,HAWTHORNE ST / HARRISON ST,36.82170868,-1.27877108,"(37.783440432117686, -122.39626581423677)",1.7E+13
170035800,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Tuesday,01/10/2017,01:30,MATHARE,NONE,0 Block of SGTJOHNVYOUNG LN,36.82170868,-1.275338705,"(37.72493072679362, -122.44470706345523)",1.7E+13
170035800,"SEX OFFENSES, FORCIBLE","RAPE, SPOUSAL",Tuesday,01/10/2017,01:30,MATHARE,NONE,0 Block of SGTJOHNVYOUNG LN,36.82170868,-1.275338705,"(37.72493072679362, -122.44470706345523)",1.7E+13
170035800,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,01/10/2017,01:30,MATHARE,NONE,0 Block of SGTJOHNVYOUNG LN,36.82170868,-1.275338705,"(37.72493072679362, -122.44470706345523)",1.7E+13
170035816,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/14/2017,00:50,EMBAKASI,NONE,0 Block of MARINA BL,36.82170868,-1.27877108,"(37.805052022888134, -122.432951589917)",1.7E+13
170035822,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/13/2017,22:20,WESTLANDS,NONE,100 Block of GEARY ST,36.82170868,-1.27877108,"(37.78771909851773, -122.40584147646176)",1.7E+13
170035838,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,01/14/2017,03:30,EMBAKASI,"ARREST, BOOKED",HEMLOCK ST / POLK ST,36.82170868,-1.27877108,"(37.787280707610776, -122.42002147104692)",1.7E+13
170035838,DRUG/NARCOTIC,POSSESSION OF HEROIN,Saturday,01/14/2017,03:30,EMBAKASI,"ARREST, BOOKED",HEMLOCK ST / POLK ST,36.82170868,-1.27877108,"(37.787280707610776, -122.42002147104692)",1.7E+13
170035866,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Saturday,01/14/2017,03:54,EMBAKASI,"ARREST, BOOKED",1200 Block of GOUGH ST,36.82170868,-1.27877108,"(37.784385149833085, -122.4244244585358)",1.7E+13
170035866,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Saturday,01/14/2017,03:54,EMBAKASI,"ARREST, BOOKED",1200 Block of GOUGH ST,36.82170868,-1.27877108,"(37.784385149833085, -122.4244244585358)",1.7E+13
170035872,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,01/14/2017,02:10,MAKADARA,NONE,MISSION ST / 19TH ST,36.82170868,-1.297305824,"(37.76023407536052, -122.41920824950698)",1.7E+13
170035888,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,01/14/2017,04:30,KIBRA,NONE,200 Block of GOLDEN GATE AV,36.82170868,-1.27877108,"(37.781863316866, -122.4143020525436)",1.7E+13
170035894,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/14/2017,04:48,KAMUKUNJI,"ARREST, BOOKED",18TH ST / CONNECTICUT ST,36.82170868,-1.275338705,"(37.76252218881747, -122.39749648132388)",1.7E+13
170035907,VEHICLE THEFT,STOLEN TRUCK,Friday,01/13/2017,18:00,MATHARE,NONE,500 Block of ALEMANY BL,36.82170868,-1.275338705,"(37.7321638759455, -122.42130534839637)",1.7E+13
170035913,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01/13/2017,16:00,EMBAKASI,NONE,300 Block of MCALLISTER ST,36.82170868,-1.27877108,"(37.78030898934026, -122.4177779326192)",1.7E+13
170035935,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,01/14/2017,03:30,WESTLANDS,"ARREST, BOOKED",300 Block of SUTTER ST,36.82170868,-1.27877108,"(37.78958497905091, -122.40620371624915)",1.7E+13
170035935,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,01/14/2017,03:30,WESTLANDS,"ARREST, BOOKED",300 Block of SUTTER ST,36.82170868,-1.27877108,"(37.78958497905091, -122.40620371624915)",1.7E+13
170035941,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/14/2017,04:30,MAKADARA,NONE,24TH ST / TREAT AV,36.82170868,-1.297305824,"(37.75257224622256, -122.41299748806793)",1.7E+13
170035979,TRESPASS,TRESPASSING,Saturday,01/14/2017,02:57,WESTLANDS,NONE,300 Block of POWELL ST,36.82170868,-1.27877108,"(37.78782711372249, -122.40838427554218)",1.7E+13
170035985,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,01/04/2017,06:31,KIBRA,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,36.82170868,-1.27877108,"(37.78279310710062, -122.41405629189116)",1.7E+13
170371115,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,05/06/2017,04:03,LANGATA,NONE,1500 Block of GROVE ST,36.80488586,-1.351193098,"(37.775452339719415, -122.44214948078844)",1.7E+13
170035985,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,01/04/2017,06:31,KIBRA,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,36.82170868,-1.27877108,"(37.78279310710062, -122.41405629189116)",1.7E+13
170035985,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Wednesday,01/04/2017,06:31,KIBRA,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,36.82170868,-1.27877108,"(37.78279310710062, -122.41405629189116)",1.7E+13
